id,SALE PRICE
train5775,699000.0
train5776,190000.0
train5777,799000.0
train5778,890000.0
train5779,900000.0
train5780,445000.0
train5781,518888.0
train5782,170000.0
train5783,442000.0
train5784,5000.0
train5785,690000.0
train5786,365000.0
train5787,180000.0
train5788,699000.0
train5789,980000.0
train5790,990000.0
train5791,515000.0
train5792,150000.0
train5793,22750000.0
train5794,10.0
train5795,700000.0
train5796,110000.0
train5797,330000.0
train5798,739900.0
train5799,140000.0
train5800,850000.0
train5801,725000.0
train5802,150000.0
train5803,860000.0
train5804,700000.0
train5805,900000.0
train5806,415000.0
train5807,2299000.0
train5808,620000.0
train5809,3287500.0
train5810,502500.0
train5811,465000.0
train5812,1340000.0
train5813,720000.0
train5814,445000.0
train5815,1500000.0
train5816,319000.0
train5817,735000.0
train5818,2100000.0
train5819,180000.0
train5820,285000.0
train5821,600000.0
train5822,720000.0
train5823,145000.0
train5824,539000.0
train5825,945000.0
train5826,740000.0
train5827,270000.0
train5828,370000.0
train5829,450000.0
train5830,990000.0
train5831,790000.0
train5832,730000.0
train5833,1100000.0
train5834,80000.0
train5835,970000.0
train5836,625000.0
train5837,10.0
train5838,100.0
train5839,580000.0
train5840,672500.0
train5841,940000.0
train5842,810000.0
train5843,279000.0
train5844,520427.0
train5845,480000.0
train5846,718000.0
train5847,271000.0
train5848,1475000.0
train5849,6112911.0
train5850,820000.0
train5851,850238.0
train5852,390000.0
train5853,92750.0
train5854,300000.0
train5855,275000.0
train5856,10.0
train5857,730000.0
train5858,450000.0
train5859,68000000.0
train5860,323000.0
train5861,1351000.0
train5862,10.0
train5863,3207487.0
train5864,135000.0
train5865,700000.0
train5866,875000.0
train5867,760000.0
train5868,470000.0
train5869,149000.0
train5870,370110.0
train5871,190000.0
train5872,875000.0
train5873,347500.0
train5874,25000.0
train5875,847000.0
train5876,530000.0
train5877,1800000.0
train5878,300000.0
train5879,335000.0
train5880,930000.0
train5881,690000.0
train5882,320000.0
train5883,245000.0
train5884,10.0
train5885,997000.0
train5886,990000.0
train5887,470000.0
train5888,445000.0
train5889,300000.0
train5890,1100000.0
train5891,305000.0
train5892,332188.0
train5893,875000.0
train5894,280000.0
train5895,380000.0
train5896,250000.0
train5897,958668.0
train5898,525000.0
train5899,999000.0
train5900,1420000.0
train5901,6450000.0
train5902,585000.0
train5903,930000.0
train5904,902000.0
train5905,500000.0
train5906,840000.0
train5907,381097.0
train5908,10.0
train5909,140000.0
train5910,470000.0
train5911,685000.0
train5912,420000.0
train5913,1182000.0
train5914,550000.0
train5915,689000.0
train5916,31000.0
train5917,575000.0
train5918,342500.0
train5919,1800000.0
train5920,1150000.0
train5921,304000.0
train5922,150000.0
train5923,440000.0
train5924,600000.0
train5925,430000.0
train5926,334620.0
train5927,1500000.0
train5928,4325882.0
train5929,638000.0
train5930,735000.0
train5931,1160000.0
train5932,650000.0
train5933,160000.0
train5934,1110000.0
train5935,380000.0
train5936,3845000.0
train5937,11050000.0
train5938,50000.0
train5939,560000.0
train5940,406614.0
train5941,310000.0
train5942,125000.0
train5943,324000.0
train5944,460000.0
train5945,7250000.0
train5946,285000.0
train5947,1893945.0
train5948,720000.0
train5949,555000.0
train5950,295000.0
train5951,165000.0
train5952,266666.0
train5953,602000.0
train5954,400000.0
train5955,690000.0
train5956,449000.0
train5957,175000.0
train5958,1250000.0
train5959,2900000.0
train5960,530000.0
train5961,781000.0
train5962,996550.0
train5963,3360225.0
train5964,222000.0
train5965,290000.0
train5966,215000.0
train5967,699000.0
train5968,550000.0
train5969,200000.0
train5970,10.0
train5971,500000.0
train5972,554946.0
train5973,825000.0
train5974,499000.0
train5975,355000.0
train5976,264000.0
train5977,461000.0
train5978,150000.0
train5979,992793.0
train5980,729000.0
train5981,80000.0
train5982,345725.0
train5983,4150000.0
train5984,10.0
train5985,3500000.0
train5986,459000.0
train5987,400000.0
train5988,482000.0
train5989,585000.0
train5990,753000.0
train5991,440000.0
train5992,420000.0
train5993,720000.0
train5994,800500.0
train5995,400000.0
train5996,442000.0
train5997,213983.0
train5998,340000.0
train5999,168000.0
train6000,395000.0
train6001,740000.0
train6002,855000.0
train6003,720000.0
train6004,835000.0
train6005,640000.0
train6006,14500000.0
train6007,750000.0
train6008,675000.0
train6009,853000.0
train6010,975000.0
train6011,845000.0
train6012,790000.0
train6013,549855.0
train6014,1600000.0
train6015,550000.0
train6016,62000.0
train6017,499000.0
train6018,418100.0
train6019,600000.0
train6020,750000.0
train6021,490000.0
train6022,582000.0
train6023,645000.0
train6024,759000.0
train6025,702500.0
train6026,549000.0
train6027,553000.0
train6028,765000.0
train6029,535000.0
train6030,995000.0
train6031,552000.0
train6032,732000.0
train6033,495000.0
train6034,800000.0
train6035,10050.0
train6036,579000.0
train6037,480000.0
train6038,465000.0
train6039,885877.0
train6040,800000.0
train6041,350000.0
train6042,1050000.0
train6043,1578000.0
train6044,10000000.0
train6045,100.0
train6046,1500000.0
train6047,950000.0
train6048,568000.0
train6049,555000.0
train6050,750000.0
train6051,817500.0
train6052,819516.0
train6053,1250000.0
train6054,135000.0
train6055,600000.0
train6056,410000.0
train6057,1615000.0
train6058,1550000.0
train6059,375000.0
train6060,998500.0
train6061,630000.0
train6062,840000.0
train6063,705000.0
train6064,560000.0
train6065,775000.0
train6066,490000.0
train6067,3600000.0
train6068,475000.0
train6069,356250.0
train6070,4215000.0
train6071,642000.0
train6072,450000.0
train6073,480000.0
train6074,572000.0
train6075,260000.0
train6076,8250000.0
train6077,360500.0
train6078,840000.0
train6079,1930000.0
train6080,1200000.0
train6081,590000.0
train6082,565000.0
train6083,935000.0
train6084,418000.0
train6085,850000.0
train6086,162920.0
train6087,1160000.0
train6088,1563013.0
train6089,585000.0
train6090,165000.0
train6091,1295000.0
train6092,10.0
train6093,320402.0
train6094,640000.0
train6095,290000.0
train6096,1050000.0
train6097,185625.0
train6098,345000.0
train6099,11030921.0
train6100,711756.0
train6101,700000.0
train6102,71669.0
train6103,1500000.0
train6104,598000.0
train6105,668000.0
train6106,1075000.0
train6107,649000.0
train6108,753500.0
train6109,129000.0
train6110,350000.0
train6111,400000.0
train6112,650000.0
train6113,770000.0
train6114,565000.0
train6115,1.0
train6116,2700000.0
train6117,624900.0
train6118,1990000.0
train6119,999000.0
train6120,359000.0
train6121,625000.0
train6122,680000.0
train6123,430000.0
train6124,740000.0
train6125,1250000.0
train6126,550000.0
train6127,344760.0
train6128,622000.0
train6129,300000.0
train6130,819048.0
train6131,455000.0
train6132,525000.0
train6133,900000.0
train6134,995000.0
train6135,500000.0
train6136,547818.0
train6137,5075000.0
train6138,360000.0
train6139,760000.0
train6140,1750000.0
train6141,700000.0
train6142,127104.0
train6143,525000.0
train6144,90000.0
train6145,5750000.0
train6146,570000.0
train6147,555000.0
train6148,540000.0
train6149,10.0
train6150,560037.0
train6151,756843.0
train6152,365000.0
train6153,970000.0
train6154,1290000.0
train6155,1800000.0
train6156,800000.0
train6157,1425550.0
train6158,1700000.0
train6159,690000.0
train6160,950000.0
train6161,950000.0
train6162,1150000.0
train6163,345000.0
train6164,950000.0
train6165,901151.0
train6166,705000.0
train6167,1150000.0
train6168,1680000.0
train6169,115000.0
train6170,1250000.0
train6171,1035000.0
train6172,830000.0
train6173,1470000.0
train6174,1050000.0
train6175,130000.0
train6176,405000.0
train6177,384000.0
train6178,460000.0
train6179,620000.0
train6180,540000.0
train6181,587000.0
train6182,1025000.0
train6183,515000.0
train6184,659000.0
train6185,25000.0
train6186,1250000.0
train6187,915406.0
train6188,785000.0
train6189,680000.0
train6190,570000.0
train6191,1410000.0
train6192,839000.0
train6193,910000.0
train6194,210000.0
train6195,538000.0
train6196,3108662.0
train6197,478000.0
train6198,409000.0
train6199,677000.0
train6200,28001.0
train6201,10.0
train6202,550000.0
train6203,537500.0
train6204,857750.0
train6205,270000.0
train6206,350000.0
train6207,340000.0
train6208,459270.0
train6209,760000.0
train6210,900000.0
train6211,294000.0
train6212,435000.0
train6213,10.0
train6214,1180000.0
train6215,550000.0
train6216,399000.0
train6217,13000000.0
train6218,865000.0
train6219,525000.0
train6220,785000.0
train6221,485000.0
train6222,580000.0
train6223,1950000.0
train6224,1320000.0
train6225,600000.0
train6226,992793.0
train6227,195000.0
train6228,1100000.0
train6229,440000.0
train6230,670000.0
train6231,575000.0
train6232,25000.0
train6233,605000.0
train6234,7426453.0
train6235,3750.0
train6236,320000.0
train6237,965000.0
train6238,925000.0
train6239,426000.0
train6240,932000.0
train6241,405498.0
train6242,10.0
train6243,580000.0
train6244,655000.0
train6245,896000.0
train6246,465000.0
train6247,2700000.0
train6248,380000.0
train6249,665000.0
train6250,1250000.0
train6251,300000.0
train6252,420000.0
train6253,273000.0
train6254,95000.0
train6255,444098.0
train6256,73000.0
train6257,345000.0
train6258,2000000.0
train6259,1300000.0
train6260,1500000.0
train6261,658000.0
train6262,162747.0
train6263,1135000.0
train6264,1250000.0
train6265,999999.0
train6266,895000.0
train6267,3109073.0
train6268,630000.0
train6269,475000.0
train6270,1320000.0
train6271,31000000.0
train6272,121250.0
train6273,680000.0
train6274,165000.0
train6275,345000.0
train6276,1647000.0
train6277,107820.0
train6278,595000.0
train6279,700000.0
train6280,475000.0
train6281,350000.0
train6282,1790000.0
train6283,515000.0
train6284,259000.0
train6285,550000.0
train6286,1250000.0
train6287,4300000.0
train6288,750000.0
train6289,500000.0
train6290,1920000.0
train6291,860000.0
train6292,920000.0
train6293,636406.0
train6294,1315500.0
train6295,483000.0
train6296,25000.0
train6297,1950000.0
train6298,701000.0
train6299,435000.0
train6300,250000.0
train6301,420000.0
train6302,457000.0
train6303,546250.0
train6304,4495000.0
train6305,740000.0
train6306,230000.0
train6307,10.0
train6308,2000000.0
train6309,1089000.0
train6310,580000.0
train6311,505000.0
train6312,485706.0
train6313,178000.0
train6314,1130000.0
train6315,1700000.0
train6316,744000.0
train6317,6750000.0
train6318,429000.0
train6319,577000.0
train6320,950000.0
train6321,2050000.0
train6322,950000.0
train6323,635000.0
train6324,935000.0
train6325,7923.0
train6326,320000.0
train6327,170000.0
train6328,1500000.0
train6329,574000.0
train6330,1.0
train6331,10000.0
train6332,2850000.0
train6333,900000.0
train6334,475000.0
train6335,998000.0
train6336,600000.0
train6337,20000000.0
train6338,10.0
train6339,967337.0
train6340,495000.0
train6341,385000.0
train6342,1900000.0
train6343,1045000.0
train6344,699000.0
train6345,750000.0
train6346,265000.0
train6347,630000.0
train6348,542623.0
train6349,335000.0
train6350,940000.0
train6351,3600000.0
train6352,430000.0
train6353,315000.0
train6354,999900.0
train6355,118000.0
train6356,35000.0
train6357,995000.0
train6358,6065280.0
train6359,350000.0
train6360,350000.0
train6361,12750000.0
train6362,570000.0
train6363,745000.0
train6364,454000.0
train6365,3112400.0
train6366,966000.0
train6367,420000.0
train6368,285000.0
train6369,638625.0
train6370,334000.0
train6371,415000.0
train6372,931698.0
train6373,230000.0
train6374,315000.0
train6375,417500.0
train6376,495000.0
train6377,475000.0
train6378,1800000.0
train6379,525000.0
train6380,941881.0
train6381,473500.0
train6382,190000.0
train6383,533000.0
train6384,783070.0
train6385,1300000.0
train6386,615000.0
train6387,330000.0
train6388,4500000.0
train6389,425000.0
train6390,1335000.0
train6391,100.0
train6392,465000.0
train6393,307224.0
train6394,649000.0
train6395,450000.0
train6396,562000.0
train6397,225000.0
train6398,336000.0
train6399,1300000.0
train6400,490000.0
train6401,560000.0
train6402,375000.0
train6403,610000.0
train6404,589000.0
train6405,4469455.0
train6406,405600.0
train6407,990000.0
train6408,290000.0
train6409,1155000.0
train6410,725000.0
train6411,485000.0
train6412,512900.0
train6413,1000.0
train6414,863300.0
train6415,679965.0
train6416,888030.0
train6417,760000.0
train6418,662000.0
train6419,1150000.0
train6420,2450000.0
train6421,950000.0
train6422,999000.0
train6423,750000.0
train6424,450000.0
train6425,510000.0
train6426,1318633.0
train6427,725000.0
train6428,665000.0
train6429,475000.0
train6430,1750000.0
train6431,710000.0
train6432,1934675.0
train6433,999000.0
train6434,360000.0
train6435,575000.0
train6436,2925000.0
train6437,2250000.0
train6438,480000.0
train6439,1600000.0
train6440,1193000.0
train6441,469200.0
train6442,758000.0
train6443,485000.0
train6444,965000.0
train6445,845000.0
train6446,589566.0
train6447,435000.0
train6448,10.0
train6449,639000.0
train6450,888000.0
train6451,580000.0
train6452,775000.0
train6453,753000.0
train6454,387500.0
train6455,730000.0
train6456,27000000.0
train6457,1250000.0
train6458,863000.0
train6459,275000.0
train6460,950000.0
train6461,425000.0
train6462,19086600.0
train6463,430000.0
train6464,750000.0
train6465,950000.0
train6466,129000.0
train6467,880000.0
train6468,273796.0
train6469,645000.0
train6470,505000.0
train6471,1150000.0
train6472,435000.0
train6473,599000.0
train6474,7928.0
train6475,1506000.0
train6476,708000.0
train6477,460000.0
train6478,500.0
train6479,433000.0
train6480,1550000.0
train6481,660000.0
train6482,210000.0
train6483,225000.0
train6484,390000.0
train6485,55000.0
train6486,3200000.0
train6487,729000.0
train6488,450000.0
train6489,1121560.0
train6490,419666.0
train6491,1340000.0
train6492,269000.0
train6493,400000.0
train6494,133000.0
train6495,18250000.0
train6496,650000.0
train6497,400000.0
train6498,300000.0
train6499,578671.0
train6500,324000.0
train6501,499000.0
train6502,11500000.0
train6503,1.0
train6504,310000.0
train6505,580000.0
train6506,655000.0
train6507,1216808.0
train6508,365653.0
train6509,10.0
train6510,1115000.0
train6511,400000.0
train6512,957000.0
train6513,569000.0
train6514,520000.0
train6515,610000.0
train6516,995000.0
train6517,680000.0
train6518,242500.0
train6519,999000.0
train6520,873000.0
train6521,499000.0
train6522,1.0
train6523,355000.0
train6524,770000.0
train6525,569000.0
train6526,285000.0
train6527,1400000.0
train6528,1265000.0
train6529,226000.0
train6530,405000.0
train6531,550000.0
train6532,670000.0
train6533,450000.0
train6534,23000.0
train6535,1135000.0
train6536,4050000.0
train6537,435000.0
train6538,1220000.0
train6539,740000.0
train6540,250000.0
train6541,323466.0
train6542,1640000.0
train6543,1308451.0
train6544,227136.0
train6545,1820000.0
train6546,1275000.0
train6547,3259250.0
train6548,291573.0
train6549,10.0
train6550,840000.0
train6551,1385000.0
train6552,10.0
train6553,700000.0
train6554,190632.0
train6555,13470930.0
train6556,817500.0
train6557,1150000.0
train6558,286667.0
train6559,1900000.0
train6560,250010.0
train6561,90000.0
train6562,1170000.0
train6563,750000.0
train6564,790000.0
train6565,703000.0
train6566,63327.0
train6567,980000.0
train6568,10.0
train6569,700000.0
train6570,500000.0
train6571,1385000.0
train6572,317000.0
train6573,999999.0
train6574,321065.0
train6575,620000.0
train6576,10.0
train6577,300000.0
train6578,980000.0
train6579,700000.0
train6580,475000.0
train6581,700000.0
train6582,785000.0
train6583,475000.0
train6584,533000.0
train6585,145600.0
train6586,635000.0
train6587,270000.0
train6588,565000.0
train6589,255000.0
train6590,425000.0
train6591,110000.0
train6592,165000.0
train6593,780000.0
train6594,485000.0
train6595,1190000.0
train6596,550000.0
train6597,535000.0
train6598,610000.0
train6599,9440662.0
train6600,520000.0
train6601,740000.0
train6602,1475000.0
train6603,865000.0
train6604,1260000.0
train6605,290000.0
train6606,620000.0
train6607,263000.0
train6608,925000.0
train6609,230000.0
train6610,108000.0
train6611,705000.0
train6612,817000.0
train6613,350000.0
train6614,4250000.0
train6615,650000.0
train6616,910000.0
train6617,550000.0
train6618,950850.0
train6619,670000.0
train6620,885000.0
train6621,520000.0
train6622,455000.0
train6623,2800000.0
train6624,302000.0
train6625,310000.0
train6626,470000.0
train6627,850000.0
train6628,290000.0
train6629,506000.0
train6630,700000.0
train6631,165000.0
train6632,530000.0
train6633,3300000.0
train6634,706000.0
train6635,435000.0
train6636,570000.0
train6637,191539.0
train6638,925000.0
train6639,599000.0
train6640,415740.0
train6641,330000.0
train6642,900215.0
train6643,950000.0
train6644,10350000.0
train6645,733000.0
train6646,649000.0
train6647,241581.0
train6648,459000.0
train6649,430000.0
train6650,480000.0
train6651,506000.0
train6652,481548.0
train6653,950000.0
train6654,22795500.0
train6655,850000.0
train6656,1150000.0
train6657,575000.0
train6658,579000.0
train6659,430000.0
train6660,630000.0
train6661,1050000.0
train6662,727000.0
train6663,2000000.0
train6664,470000.0
train6665,918000.0
train6666,710000.0
train6667,338000.0
train6668,615000.0
train6669,732500.0
train6670,418700.0
train6671,525000.0
train6672,363167.0
train6673,3312112.0
train6674,785000.0
train6675,18000.0
train6676,874676.0
train6677,478000.0
train6678,475000.0
train6679,710000.0
train6680,482000.0
train6681,625000.0
train6682,250000.0
train6683,10700000.0
train6684,1.0
train6685,632000.0
train6686,155000.0
train6687,1.0
train6688,900000.0
train6689,510000.0
train6690,675000.0
train6691,615000.0
train6692,900000.0
train6693,800000.0
train6694,250000.0
train6695,770000.0
train6696,175000.0
train6697,385000.0
train6698,625000.0
train6699,450000.0
train6700,500000.0
train6701,763687.0
train6702,370000.0
train6703,400000.0
train6704,555000.0
train6705,580000.0
train6706,983000.0
train6707,535000.0
train6708,435000.0
train6709,380000.0
train6710,620000.0
train6711,150807.0
train6712,2000000.0
train6713,940000.0
train6714,10.0
train6715,415000.0
train6716,1425000.0
train6717,560000.0
train6718,475000.0
train6719,561310.0
train6720,875000.0
train6721,595000.0
train6722,545000.0
train6723,1680000.0
train6724,127000.0
train6725,272192.0
train6726,1100000.0
train6727,450000.0
train6728,1300000.0
train6729,455000.0
train6730,359999.0
train6731,575000.0
train6732,999900.0
train6733,738000.0
train6734,3217500.0
train6735,360000.0
train6736,970000.0
train6737,595000.0
train6738,148044.0
train6739,582500.0
train6740,750000.0
train6741,2784765.0
train6742,90000.0
train6743,765000.0
train6744,270000.0
train6745,998000.0
train6746,732000.0
train6747,535000.0
train6748,539000.0
train6749,580000.0
train6750,778000.0
train6751,1820000.0
train6752,420000.0
train6753,1200000.0
train6754,355000.0
train6755,462006.0
train6756,235000.0
train6757,695000.0
train6758,117000.0
train6759,645000.0
train6760,124700000.0
train6761,1249000.0
train6762,1250000.0
train6763,432000.0
train6764,2500000.0
train6765,987702.0
train6766,18500000.0
train6767,899000.0
train6768,1210000.0
train6769,210000.0
train6770,629463.0
train6771,595000.0
train6772,475000.0
train6773,1645000.0
train6774,804417.0
train6775,649000.0
train6776,2100000.0
train6777,1100000.0
train6778,550000.0
train6779,345000.0
train6780,995000.0
train6781,165000.0
train6782,1629200.0
train6783,1200000.0
train6784,1340000.0
train6785,600000.0
train6786,930000.0
train6787,325000.0
train6788,1750000.0
train6789,280000.0
train6790,1600000.0
train6791,650000.0
train6792,245000.0
train6793,650000.0
train6794,530000.0
train6795,455000.0
train6796,425000.0
train6797,615000.0
train6798,890000.0
train6799,5832500.0
train6800,7250000.0
train6801,999000.0
train6802,460000.0
train6803,925000.0
train6804,838000.0
train6805,488000.0
train6806,945000.0
train6807,481650.0
train6808,6100000.0
train6809,465000.0
train6810,770500.0
train6811,165000.0
train6812,165000.0
train6813,274390.0
train6814,1145000.0
train6815,260000.0
train6816,425000.0
train6817,185000.0
train6818,1230000.0
train6819,470000.0
train6820,210000.0
train6821,127500.0
train6822,941881.0
train6823,1330000.0
train6824,500000.0
train6825,480000.0
train6826,2000000.0
train6827,165000.0
train6828,180000.0
train6829,750000.0
train6830,225000.0
train6831,685000.0
train6832,644000.0
train6833,10.0
train6834,410000.0
train6835,1300000.0
train6836,1350000.0
train6837,8200000.0
train6838,997885.0
train6839,531000.0
train6840,700000.0
train6841,37750000.0
train6842,1180000.0
train6843,1250000.0
train6844,311516.0
train6845,990000.0
train6846,999999.0
train6847,8000000.0
train6848,251435.0
train6849,215000.0
train6850,630000.0
train6851,52000.0
train6852,470000.0
train6853,433000.0
train6854,700000.0
train6855,2300000.0
train6856,312453.0
train6857,155000.0
train6858,600000.0
train6859,64000.0
train6860,1040000.0
train6861,358000.0
train6862,330000.0
train6863,6000000.0
train6864,970000.0
train6865,410000.0
train6866,320000.0
train6867,2800000.0
train6868,385000.0
train6869,360000.0
train6870,775000.0
train6871,1045000.0
train6872,995000.0
train6873,2200000.0
train6874,910000.0
train6875,1500000.0
train6876,705000.0
train6877,395000.0
train6878,282000.0
train6879,485000.0
train6880,4750000.0
train6881,497000.0
train6882,1695000.0
train6883,894000.0
train6884,174000.0
train6885,6240000.0
train6886,650000.0
train6887,990000.0
train6888,740000.0
train6889,682227.0
train6890,1125000.0
train6891,1200000.0
train6892,1100000.0
train6893,675000.0
train6894,500000.0
train6895,215000.0
train6896,450000.0
train6897,700000.0
train6898,395000.0
train6899,435000.0
train6900,600000.0
train6901,360400.0
train6902,200000.0
train6903,745000.0
train6904,499200.0
train6905,270000.0
train6906,840000.0
train6907,250000.0
train6908,330000.0
train6909,145000000.0
train6910,480000.0
train6911,1700000.0
train6912,10.0
train6913,153000.0
train6914,825000.0
train6915,800000.0
train6916,10.0
train6917,1450000.0
train6918,3025000.0
train6919,800000.0
train6920,1285000.0
train6921,543000.0
train6922,728000.0
train6923,1380000.0
train6924,2638000.0
train6925,520000.0
train6926,625000.0
train6927,635000.0
train6928,421000.0
train6929,130000.0
train6930,590000.0
train6931,595000.0
train6932,63600000.0
train6933,560000.0
train6934,645000.0
train6935,395000.0
train6936,4457142.0
train6937,576000.0
train6938,185000.0
train6939,360000.0
train6940,543000.0
train6941,483000.0
train6942,535000.0
train6943,2900000.0
train6944,790000.0
train6945,615000.0
train6946,650000.0
train6947,800000.0
train6948,575000.0
train6949,581000.0
train6950,1500000.0
train6951,1150000.0
train6952,1200000.0
train6953,195000.0
train6954,760000.0
train6955,860000.0
train6956,1762000.0
train6957,519000.0
train6958,639999.0
train6959,1595000.0
train6960,2375577.0
train6961,2125000.0
train6962,1350000.0
train6963,2270000.0
train6964,2350000.0
train6965,539000.0
train6966,680000.0
train6967,800000.0
train6968,1050000.0
train6969,1235000.0
train6970,879000.0
train6971,615000.0
train6972,570000.0
train6973,450000.0
train6974,770000.0
train6975,800000.0
train6976,750000.0
train6977,1400000.0
train6978,265000.0
train6979,585000.0
train6980,275000.0
train6981,2200000.0
train6982,665000.0
train6983,8550000.0
train6984,235000.0
train6985,250000.0
train6986,750000.0
train6987,760000.0
train6988,100000.0
train6989,120000.0
train6990,620000.0
train6991,927000.0
train6992,639000.0
train6993,285000.0
train6994,535000.0
train6995,1415000.0
train6996,399000.0
train6997,240000.0
train6998,6180000.0
train6999,400000.0
train7000,430000.0
train7001,240000.0
train7002,1600000.0
train7003,3000000.0
train7004,500000.0
train7005,330000.0
train7006,475000.0
train7007,40560.0
train7008,900000.0
train7009,625000.0
train7010,637000.0
train7011,19000.0
train7012,630000.0
train7013,180000.0
train7014,2078000.0
train7015,1230000.0
train7016,137000.0
train7017,1055000.0
train7018,420000.0
train7019,24000.0
train7020,550000.0
train7021,655000.0
train7022,2150000.0
train7023,720000.0
train7024,1730000.0
train7025,535000.0
train7026,15500000.0
train7027,970000.0
train7028,405600.0
train7029,5000000.0
train7030,475000.0
train7031,325000.0
train7032,550000.0
train7033,720000.0
train7034,337000.0
train7035,351000.0
train7036,485000.0
train7037,865000.0
train7038,412000.0
train7039,1420458.0
train7040,1349181.0
train7041,938000.0
train7042,433000.0
train7043,370000.0
train7044,1250000.0
train7045,325000.0
train7046,670000.0
train7047,601000.0
train7048,1955040.0
train7049,550000.0
train7050,500000.0
train7051,675000.0
train7052,740000.0
train7053,545000.0
train7054,390000.0
train7055,32000000.0
train7056,490000.0
train7057,550000.0
train7058,995000.0
train7059,525000.0
train7060,280000.0
train7061,741040.0
train7062,395000.0
train7063,1285000.0
train7064,720000.0
train7065,678000.0
train7066,395000.0
train7067,617000.0
train7068,1038513.0
train7069,695000.0
train7070,5660000.0
train7071,500000.0
train7072,700000.0
train7073,10.0
train7074,1168000.0
train7075,700000.0
train7076,425000.0
train7077,600000.0
train7078,850000.0
train7079,277750.0
train7080,825000.0
train7081,119000.0
train7082,580000.0
train7083,950000.0
train7084,525000.0
train7085,793000.0
train7086,670000.0
train7087,1062000.0
train7088,400000.0
train7089,275000.0
train7090,659999.0
train7091,640000.0
train7092,1550000.0
train7093,347550.0
train7094,485000.0
train7095,450000.0
train7096,460000.0
train7097,971410.0
train7098,430950.0
train7099,355000.0
train7100,292032.0
train7101,300000.0
train7102,1463352.0
train7103,1325000.0
train7104,1249951.0
train7105,21500000.0
train7106,8900000.0
train7107,1900000.0
train7108,315000.0
train7109,4400000.0
train7110,225000.0
train7111,820000.0
train7112,570000.0
train7113,680000.0
train7114,540000.0
train7115,875000.0
train7116,995000.0
train7117,1740000.0
train7118,419000.0
train7119,1000000.0
train7120,10.0
train7121,838000.0
train7122,394000.0
train7123,2900000.0
train7124,699750.0
train7125,50000.0
train7126,795000.0
train7127,520000.0
train7128,230000.0
train7129,707000.0
train7130,1350000.0
train7131,990000.0
train7132,389000.0
train7133,1017500.0
train7134,1365000.0
train7135,2075000.0
train7136,699000.0
train7137,585000.0
train7138,1900000.0
train7139,345000.0
train7140,750000.0
train7141,500000.0
train7142,660000.0
train7143,1700000.0
train7144,340000.0
train7145,610000.0
train7146,494000.0
train7147,1148000.0
train7148,812500.0
train7149,527500.0
train7150,6052000.0
train7151,350000.0
train7152,805000.0
train7153,225000.0
train7154,420000.0
train7155,2900000.0
train7156,1200000.0
train7157,30750000.0
train7158,415000.0
train7159,1425000.0
train7160,1934675.0
train7161,525000.0
train7162,760000.0
train7163,995000.0
train7164,609931.0
train7165,700000.0
train7166,1075000.0
train7167,250000.0
train7168,253000.0
train7169,825000.0
train7170,245000.0
train7171,760000.0
train7172,770000.0
train7173,790000.0
train7174,715000.0
train7175,600000.0
train7176,290000.0
train7177,630000.0
train7178,725000.0
train7179,225000.0
train7180,389000.0
train7181,675000.0
train7182,2357000.0
train7183,475000.0
train7184,990000.0
train7185,410670.0
train7186,1170000.0
train7187,447500.0
train7188,1475000.0
train7189,458500.0
train7190,336000.0
train7191,1075000.0
train7192,115000.0
train7193,575000.0
train7194,398000.0
train7195,327000.0
train7196,367000.0
train7197,800000.0
train7198,600000.0
train7199,1800000.0
train7200,892000.0
train7201,250000.0
train7202,360000.0
train7203,15000000.0
train7204,487500.0
train7205,487500.0
train7206,500800.0
train7207,533000.0
train7208,845000.0
train7209,65000000.0
train7210,325000.0
train7211,660000.0
train7212,418500.0
train7213,475000.0
train7214,635000.0
train7215,489000.0
train7216,375000.0
train7217,430000.0
train7218,720000.0
train7219,140000.0
train7220,466440.0
train7221,10500000.0
train7222,670000.0
train7223,546000.0
train7224,318000.0
train7225,340000.0
train7226,210000.0
train7227,1150000.0
train7228,200000.0
train7229,695000.0
train7230,685000.0
train7231,2097595.0
train7232,10.0
train7233,1255000.0
train7234,796000.0
train7235,860000.0
train7236,365000.0
train7237,341000.0
train7238,494000.0
train7239,427500.0
train7240,825000.0
train7241,1550000.0
train7242,1150000.0
train7243,320000.0
train7244,1375000.0
train7245,265000.0
train7246,144333.0
train7247,2550000.0
train7248,845500.0
train7249,180000.0
train7250,335000.0
train7251,2260672.0
train7252,483000.0
train7253,1200000.0
train7254,580000.0
train7255,600000.0
train7256,2500000.0
train7257,910000.0
train7258,370000.0
train7259,322437.0
train7260,267750.0
train7261,605000.0
train7262,225000.0
train7263,785000.0
train7264,560000.0
train7265,6492500.0
train7266,3600000.0
train7267,620000.0
train7268,2100000.0
train7269,1000.0
train7270,54000000.0
train7271,885000.0
train7272,580000.0
train7273,668000.0
train7274,540000.0
train7275,450000.0
train7276,525000.0
train7277,1970313.0
train7278,20000.0
train7279,3990000.0
train7280,610000.0
train7281,55000.0
train7282,1420000.0
train7283,300000.0
train7284,770000.0
train7285,650000.0
train7286,2190255.0
train7287,850000.0
train7288,672045.0
train7289,2000000.0
train7290,860000.0
train7291,475000.0
train7292,505000.0
train7293,435000.0
train7294,236775.0
train7295,23565000.0
train7296,2060000.0
